user_pseudo_id,user_first_engagement,user_last_engagement,month,julianday,dayofweek,ts_24hr_after_first_engagement,churned,bounced
4577AA859D9AF314CF514CB00DF32D23,1.5303E+15,1.53185E+15,6,180,6,1.53038E+15,0,0
3A24D6AF7A8B95BADBA8DABFAC039DAA,1.53098E+15,1.53818E+15,7,188,7,1.53106E+15,0,0
F83FFA531E745DF8E9FC24B6AAB34EB3,1.52935E+15,1.53099E+15,6,169,2,1.52943E+15,0,0
5181E637D9BF572EDA441B3111453F45,1.52969E+15,1.53452E+15,6,173,6,1.52977E+15,0,0
AD85E945EC909FEF07A21ECB3EFC0693,1.53013E+15,1.53159E+15,6,178,4,1.53022E+15,0,0
AF6774AFB3410CD2C6E9B1B728A5A2EF,1.53049E+15,1.53421E+15,7,183,2,1.53058E+15,0,0
AD6737B5CB9D2EE4A10369F6BE53669E,1.53099E+15,1.5316E+15,7,188,7,1.53108E+15,0,0
7075A5BEA07293FDFE76EE3BB5210B9E,1.52978E+15,1.53101E+15,6,174,7,1.52987E+15,0,0
E65E43C361A33328A2A84864BEFAE754,1.53101E+15,1.53102E+15,7,189,1,1.5311E+15,1,0
DA00B27EE3A7FA06D967B74E0D440E5E,1.5321E+15,1.53226E+15,7,201,6,1.53218E+15,0,0
B855837734B4686C3E8D439BA634E8B3,1.53212E+15,1.53229E+15,7,201,6,1.5322E+15,0,0
5C2BC00B0A222248ED9DEAEA96F88F70,1.53232E+15,1.53445E+15,7,204,2,1.5324E+15,0,0
E502A9F25E8D7D90810369C13E50A1C1,1.52988E+15,1.53598E+15,6,175,1,1.52997E+15,0,0
C83B5F6B4BC4680D9E627AD2BDD49E2A,1.53163E+15,1.53231E+15,7,196,1,1.53172E+15,0,0
